S21
-0.168894452
-0.169917293
-0.170941642
-0.171967479
-0.172994782
-0.174023531
-0.175053706
-0.176085285
-0.177118249
-0.178152576
-0.179188246
-0.180225237
-0.18126353
-0.182303102
-0.183343933
-0.184386003
-0.185429289
-0.186473772
-0.187519429
-0.188566241
-0.189614185
-0.19066324
-0.191713386
-0.192764601
-0.193816864
-0.194870153
-0.195924448
-0.196979728
-0.19803597
-0.199093154
-0.200151259
-0.201210262
-0.202270144
-0.203330882
-0.204392456
-0.205454844
-0.206518025
-0.207581978
-0.208646681
-0.209712113
-0.210778254
-0.211845081
-0.212912575
-0.213980713
-0.215049474
-0.216118838
-0.217188783
-0.218259289
-0.219330334
-0.220401898
-0.221473959
-0.222546497
-0.223619491
-0.22469292
-0.225766763
-0.226841
-0.22791561
-0.228990573
-0.230065867
-0.231141473
-0.232217369
-0.233293536
-0.234369954
-0.235446601
-0.236523458
-0.237600505
-0.238677721
-0.239755087
-0.240832583
-0.241910189
-0.242987884
-0.24406565
-0.245143467
-0.246221315
-0.247299174
-0.248377026
-0.249454852
-0.25053263
-0.251610344
-0.252687973
-0.253765499
-0.254842903
-0.255920167
-0.25699727
-0.258074196
-0.259150925
-0.260227439
-0.261303719
-0.262379749
-0.263455509
-0.264530981
-0.265606149
-0.266680993
-0.267755497
-0.268829643
-0.269903413
-0.27097679
-0.272049757
-0.273122298
-0.274194394
-0.275266029
-0.276337187
-0.27740785
-0.278478003
-0.279547629
-0.280616711
-0.281685235
-0.282753182
-0.283820539
-0.284887289
-0.285953416
-0.287018906
-0.288083742
-0.28914791
-0.290211394
-0.291274179
-0.292336252
-0.293397596
-0.294458198
-0.295518043
-0.296577117
-0.297635405
-0.298692895
-0.299749571
-0.30080542
-0.301860429
-0.302914584
-0.303967872
-0.30502028
-0.306071795
-0.307122403
-0.308172093
-0.309220852
-0.310268666
-0.311315525
-0.312361415
-0.313406326
-0.314450244
-0.315493159
-0.316535058
-0.317575931
-0.318615766
-0.319654551
-0.320692277
-0.321728933
-0.322764507
-0.323798988
-0.324832368
-0.325864635
-0.32689578
-0.327925793
-0.328954663
-0.329982381
-0.331008938
-0.332034324
-0.333058531
-0.334081549
-0.33510337
-0.336123984
-0.337143383
-0.338161559
-0.339178503
-0.340194208
-0.341208665
-0.342221866
-0.343233805
-0.344244472
-0.345253862
-0.346261967
-0.347268779
-0.348274292
-0.349278498
-0.350281392
-0.351282967
-0.352283217
-0.353282135
-0.354279715
-0.355275951
-0.356270838
-0.35726437
-0.358256542
-0.359247347
-0.360236782
-0.36122484
-0.362211518
-0.36319681
-0.364180711
-0.365163218
-0.366144326
-0.36712403
-0.368102327
-0.369079212
-0.370054683
-0.371028735
-0.372001364
-0.372972568
-0.373942343
-0.374910686
-0.375877595
-0.376843065
-0.377807095
-0.378769682
-0.379730824
-0.380690518
-0.381648762
-0.382605554
-0.383560892
-0.384514775
-0.3854672
-0.386418166
-0.387367672
-0.388315717
-0.389262299
-0.390207417
-0.39115107
-0.392093259
-0.39303398
-0.393973236
-0.394911024
-0.395847345
-0.396782198
-0.397715583
-0.398647501
-0.399577951
-0.400506935
-0.401434451
-0.402360501
-0.403285085
-0.404208204
-0.405129859
-0.40605005
-0.40696878
-0.407886048
-0.408801856
-0.409716206
-0.410629099
-0.411540537
-0.41245052
-0.413359052
-0.414266133
-0.415171766
-0.416075954
-0.416978697
-0.417879998
-0.41877986
-0.419678286
-0.420575277
-0.421470836
-0.422364966
-0.42325767
-0.424148951
-0.425038812
-0.425927255
-0.426814285
-0.427699904
-0.428584116
-0.429466923
-0.43034833
-0.431228341
-0.432106958
-0.432984186
-0.433860028
-0.434734489
-0.435607572
-0.436479282
-0.437349622
-0.438218597
-0.439086212
-0.439952469
-0.440817375
-0.441680933
-0.442543148
-0.443404025
-0.444263568
-0.445121782
-0.445978672
-0.446834243
-0.4476885
-0.448541448
-0.449393092
-0.450243438
-0.451092489
-0.451940253
-0.452786733
-0.453631936
-0.454475867
-0.455318531
-0.456159935
-0.457000083
-0.457838981
-0.458676635
-0.459513051
-0.460348234
-0.461182191
-0.462014928
-0.46284645
-0.463676763
-0.464505874
-0.465333788
-0.466160512
-0.466986051
-0.467810413
-0.468633604
-0.469455629
-0.470276495
-0.471096208
-0.471914776
-0.472732203
-0.473548498
-0.474363666
-0.475177714
-0.475990649
-0.476802476
-0.477613204
-0.478422838
-0.479231386
-0.480038853
-0.480845248
-0.481650576
-0.482454845
-0.483258061
-0.484060231
-0.484861362
-0.485661462
-0.486460536
-0.487258593
-0.488055639
-0.488851681
-0.489646726
-0.490440781
-0.491233853
-0.49202595
-0.492817078
-0.493607245
-0.494396458
-0.495184723
-0.495972049
-0.496758442
-0.497543909
-0.498328459
-0.499112097
-0.499894831
-0.500676668
-0.501457616
-0.502237682
-0.503016873
-0.503795197
-0.50457266
-0.50534927
-0.506125035
-0.50689996
-0.507674055
-0.508447326
-0.50921978
-0.509991425
-0.510762268
-0.511532316
-0.512301576
-0.513070057
-0.513837765
-0.514604707
-0.51537089
-0.516136323
-0.516901012
-0.517664965
-0.518428188
-0.51919069
-0.519952476
-0.520713556
-0.521473935
-0.522233621
-0.522992621
-0.523750943
-0.524508593
-0.525265579
-0.526021908
-0.526777587
-0.527532624
-0.528287025
-0.529040797
-0.529793948
-0.530546485
-0.531298414
-0.532049744
-0.53280048
-0.53355063
-0.534300201
-0.5350492
-0.535797634
-0.53654551
-0.537292835
-0.538039615
-0.538785858
-0.53953157
-0.540276759
-0.541021431
-0.541765592
-0.542509251
-0.543252413
-0.543995085
-0.544737274
-0.545478986
-0.546220229
-0.546961009
-0.547701332
-0.548441206
-0.549180636
-0.549919629
-0.550658192
-0.551396331
-0.552134052
-0.552871363
-0.553608269
-0.554344777
-0.555080893
-0.555816623
-0.556551974
-0.557286951
-0.558021562
-0.558755812
-0.559489707
-0.560223254
-0.560956458
-0.561689326
-0.562421864
-0.563154077
-0.563885971
-0.564617553
-0.565348828
-0.566079802
-0.566810481
-0.567540871
-0.568270977
-0.569000805
-0.56973036
-0.570459649
-0.571188676
-0.571917448
-0.572645969
-0.573374246
-0.574102284
-0.574830087
-0.575557662
-0.576285013
-0.577012147
-0.577739067
-0.57846578
-0.57919229
-0.579918602
-0.580644722
-0.581370655
-0.582096404
-0.582821977
-0.583547376
-0.584272607
-0.584997675
-0.585722585
-0.586447341
-0.587171947
-0.58789641
-0.588620732
-0.589344918
-0.590068974
-0.590792903
-0.59151671
-0.592240398
-0.592963973
-0.593687439
-0.594410799
-0.595134059
-0.595857221
-0.59658029
-0.59730327
-0.598026165
-0.598748979
-0.599471715
-0.600194378
-0.600916971
-0.601639497
-0.602361962
-0.603084367
-0.603806717
-0.604529015
-0.605251264
-0.605973469
-0.606695632
-0.607417756
-0.608139845
-0.608861902
-0.60958393
-0.610305932
-0.611027911
-0.61174987
-0.612471813
-0.613193741
-0.613915658
-0.614637566
-0.615359469
-0.616081369
-0.616803267
-0.617525168
-0.618247073
-0.618968985
-0.619690907
-0.62041284
-0.621134786
-0.621856749
-0.62257873
-0.623300731
-0.624022754
-0.624744802
-0.625466876
-0.626188978
-0.626911111
-0.627633274
-0.628355471
-0.629077704
-0.629799972
-0.630522279
-0.631244626
-0.631967014
-0.632689444
-0.633411918
-0.634134437
-0.634857002
-0.635579614
-0.636302275
-0.637024985
-0.637747745
-0.638470557
-0.63919342
-0.639916337
-0.640639307
-0.641362332
-0.642085411
-0.642808545
-0.643531736
-0.644254983
-0.644978286
-0.645701646
-0.646425064
-0.647148539
-0.647872071
-0.648595661
-0.649319309
-0.650043014
-0.650766777
-0.651490597
-0.652214474
-0.652938407
-0.653662397
-0.654386443
-0.655110545
-0.655834701
-0.656558912
-0.657283176
-0.658007494
-0.658731863
-0.659456284
-0.660180755
-0.660905276
-0.661629846
-0.662354462
-0.663079125
-0.663803833
-0.664528585
-0.665253379
-0.665978214
-0.666703089
-0.667428002
-0.668152951
-0.668877935
-0.669602952
-0.670328001
-0.671053079
-0.671778185
-0.672503317
-0.673228472
-0.673953649
-0.674678846
-0.67540406
-0.676129289
-0.676854531
-0.677579783
-0.678305043
-0.679030309
-0.679755578
-0.680480847
-0.681206113
-0.681931375
-0.682656628
-0.683381871
-0.6841071
-0.684832312
-0.685557505
-0.686282675
-0.687007818
-0.687732933
-0.688458014
-0.68918306
-0.689908067
-0.69063303
-0.691357948
-0.692082815
-0.692807629
-0.693532385
-0.694257081
-0.694981711
-0.695706273
-0.696430761
-0.697155173
-0.697879504
-0.69860375
-0.699327907
-0.70005197
-0.700775935
-0.701499798
-0.702223554
-0.702947199
-0.703670729
-0.704394138
-0.705117422
-0.705840577
-0.706563597
-0.707286477
-0.708009213
-0.7087318
-0.709454233
-0.710176506
-0.710898614
-0.711620553
-0.712342317
-0.713063901
-0.713785298
-0.714506505
-0.715227515
-0.715948323
-0.716668924
-0.71738931
-0.718109478
-0.718829421
-0.719549133
-0.720268608
-0.720987841
-0.721706825
-0.722425555
-0.723144024
-0.723862226
-0.724580155
-0.725297805
-0.726015169
-0.726732241
-0.727449015
-0.728165484
-0.728881641
-0.72959748
-0.730312994
-0.731028177
-0.731743022
-0.732457522
-0.73317167
-0.73388546
-0.734598883
-0.735311935
-0.736024606
-0.736736891
-0.737448781
-0.738160271
-0.738871352
-0.739582017
-0.740292259
-0.741002071
-0.741711445
-0.742420374
-0.743128849
-0.743836864
-0.744544411
-0.745251482
-0.745958069
-0.746664165
-0.747369762
-0.748074851
-0.748779426
-0.749483478
-0.750186998
-0.75088998
-0.751592415
-0.752294294
-0.75299561
-0.753696355
-0.754396519
-0.755096096
-0.755795075
-0.75649345
-0.757191212
-0.757888352
-0.758584861
-0.759280731
-0.759975955
-0.760670522
-0.761364424
-0.762057652
-0.762750199
-0.763442055
-0.76413321
-0.764823658
-0.765513387
-0.76620239
-0.766890658
-0.767578182
-0.768264952
-0.768950959
-0.769636195
-0.77032065
-0.771004316
-0.771687182
-0.77236924
-0.77305048
-0.773730894
-0.774410472
-0.775089204
-0.775767081
-0.776444094
-0.777120234
-0.77779549
-0.778469854
-0.779143315
-0.779815865
-0.780487494
-0.781158192
-0.781827949
-0.782496756
-0.783164604
-0.783831482
-0.784497382
-0.785162292
-0.785826204
-0.786489107
-0.787150992
-0.78781185
-0.788471669
-0.789130441
-0.789788155
-0.790444802
-0.791100372
-0.791754854
-0.79240824
-0.793060518
-0.793711679
-0.794361713
-0.79501061
-0.795658359
-0.796304952
-0.796950378
-0.797594626
-0.798237687
-0.798879551
-0.799520207
-0.800159646
-0.800797857
-0.801434831
-0.802070557
-0.802705024
-0.803338224
-0.803970146
-0.804600779
-0.805230114
-0.80585814
-0.806484847
-0.807110225
-0.807734265
-0.808356955
-0.808978285
-0.809598246
-0.810216827
-0.810834019
-0.81144981
-0.812064191
-0.812677151
-0.813288681
-0.813898771
-0.814507409
-0.815114587
-0.815720293
-0.816324518
-0.816927252
-0.817528484
-0.818128204
-0.818726403
-0.81932307
-0.819918196
-0.820511769
-0.82110378
-0.821694219
-0.822283076
-0.822870341
-0.823456004
-0.824040055
-0.824622483
-0.82520328
-0.825782434
-0.826359937
-0.826935777
-0.827509946
-0.828082433
-0.828653229
-0.829222323
-0.829789706
-0.830355368
-0.830919299
-0.83148149
-0.832041931
-0.832600611
-0.833157522
-0.833712654
-0.834265996
-0.83481754
-0.835367276
-0.835915194
-0.836461285
-0.837005539
-0.837547947
-0.838088499
-0.838627186
-0.839163999
-0.839698928
-0.840231963
-0.840763096
-0.841292318
-0.841819618
-0.842344989
-0.84286842
-0.843389903
-0.843909428
-0.844426986
-0.84494257
-0.845456168
-0.845967774
-0.846477377
-0.846984968
-0.84749054
-0.847994083
-0.848495588
-0.848995048
-0.849492452
-0.849987793
-0.850481062
-0.85097225
-0.85146135
-0.851948351
-0.852433247
-0.852916029
-0.853396689
-0.853875217
-0.854351607
-0.85482585
-0.855297937
-0.855767861
-0.856235614
-0.856701188
-0.857164575
-0.857625767
-0.858084756
-0.858541534
-0.858996095
-0.859448429
-0.859898531
-0.860346391
-0.860792003
-0.861235359
-0.861676451
-0.862115274
-0.862551818
-0.862986077
-0.863418045
-0.863847713
-0.864275075
-0.864700124
-0.865122852
-0.865543254
-0.865961322
-0.866377049
-0.866790429
-0.867201456
-0.867610122
-0.868016422
-0.868420348
-0.868821895
-0.869221056
-0.869617824
-0.870012195
-0.870404161
-0.870793717
-0.871180857
-0.871565574
-0.871947863
-0.872327718
-0.872705134
-0.873080104
-0.873452624
-0.873822687
-0.874190289
-0.874555423
-0.874918085
-0.87527827
-0.875635971
-0.875991185
-0.876343906
-0.876694128
-0.877041848
-0.877387061
-0.877729761
-0.878069944
-0.878407605
-0.878742741
-0.879075345
-0.879405415
-0.879732945
-0.880057932
-0.880380371
-0.880700258
-0.881017589
-0.88133236
-0.881644568
-0.881954208
-0.882261277
-0.882565771
-0.882867687
-0.883167021
-0.883463769
-0.883757928
-0.884049495
-0.884338467
-0.884624841
-0.884908613
-0.885189781
-0.885468341
-0.885744291
-0.886017628
-0.886288349
-0.886556452
-0.886821935
-0.887084794
-0.887345027
-0.887602633
-0.887857608
-0.888109951
-0.888359659
-0.888606732
